id1,text1,id2,text2,text_similarity_score,entity_similarity_score,date_difference,pair_id,label,confidence,needs_human_review,evaluator_verdict,final_label
nifty_595,"Research and Markets: The Future of LTE: Infrastructure, Applications, and Subscribers 2013 - 2018",nifty_905,"Research and Markets: LTE Market (Components, Technologies and Applications) Report 2012-2020",0.88452095,0.3636363636363636,574,f9f5afa1ffebf41074780840528d11c9,False,5.0,False,not_reviewed,False
nifty_499,"Research and Markets: Cloud-Based VDI Market in France 2011-2015: Citrix Systems, Desktone, and Mokafive Dominate the Market",nifty_986,"Research and Markets: Global Cloud-based VDI Market 2015-2019 with Citrix Systems, Moka5 & VMware Dominating",0.8842923,0.375,911,8acbe7d7744146d4c7c2957bdb4f6b3b,False,5.0,False,not_reviewed,False
nifty_112,Research and Markets: Global Cloud-Based Applications Market 2009-2013,nifty_112,Research and Markets: Global Cloud-Based System Infrastructure Market 2009-2013,0.8842528,0.5,0,243562679bfdc569ab83754d50c06271,False,5.0,False,not_reviewed,False
nifty_549,"Research and Markets: M2M Technology Drivers, Market Dynamics, and Industry Verticals",nifty_1136,Research and Markets: Global M2M Competitive Landscape of Telecom Operators and Vendors in 2015,0.8840211,0.3333333333333333,1094,f5467fc3bd5b7b0ba333c1aacf2253ca,False,5.0,False,not_reviewed,False
nifty_1068,Nexenta Presents Award Winning Software-Defined Storage Solutions at the Dell Enterprise Forum in Europe,nifty_1143,Nexenta Showcases Industry-Leading Open Source-driven Software-Defined Storage (OpenSDS) Solutions at Dell World 2015,0.88355964,0.2666666666666666,134,ac891329cdfd0286719671a5d77199e5,False,5.0,False,not_reviewed,False
nifty_362,Hackers Threaten to Shut Down Fox News Website Over Occupy Wall Street,nifty_362,Hackers threaten Fox News over Occupy Wall Street coverage,0.88329744,0.6,0,f8d6aa23a6d0a71b552612cdb72d8af4,True,5.0,False,not_reviewed,True
nifty_905,Research and Markets: State of LTE Worldwide 1H 2014,nifty_905,Research and Markets: World LTE Market: Markets at December 2013 & forecasts to 2018,0.88323873,0.3333333333333333,0,97de484fde7fb41884c0c3be1879b09e,False,5.0,False,not_reviewed,False
nifty_243,Abiquo Recognized by Everything Channel`s CRN Magazine as One of the 100 Top Cloud Computing Vendors,nifty_243,Everything Channel Announces CRN Magazine's Top 100 Cloud Computing Vendors,0.88118047,0.3333333333333333,0,0ea363cd16c072787de2cc89b7a4be49,False,5.0,False,not_reviewed,False
nifty_141,Identity Theft 911 Veteran Expert Speaks on Identity Theft and Data Breach at Insurance Conference,nifty_154,Identity Theft 911 Expert Briefs Insurance Professionals on Identity Theft and Data Breach in Online Seminar,0.8809623,0.2857142857142857,22,dc8b38d846d2f5d350c92385eb96da90,True,5.0,False,not_reviewed,True
nifty_65, Cymphonix Unveils Next Generation In-line Secure Web Gateway,nifty_79, Cymphonix Releases Suite of Professional Services for Secure Web Gateway Solutions,0.8809196,0.1,27,7a4fd68f48220c0a10a233132793a8d4,False,5.0,False,correct,False
nifty_283,FBI director says to boost focus on cyber threats,nifty_283,UPDATE 1-FBI director says to boost efforts on cyber threats,0.8807673,0.5,0,f1bc9ec06e2df9e49b9d4cfeabbdf3fe,True,5.0,False,not_reviewed,True
nifty_966,"Wanted-Dead or Alive, Grisly Wildlife Cybertrade Exposed",nifty_966,"IFAW: Wanted - Dead or Alive, Grisly Wildlife Cybertrade Exposed",0.8805523,0.5,0,dc72d0721c72fe39014546eb876f9c19,True,5.0,False,not_reviewed,True
nifty_1037,Target Nears Settlement Over Data Breach,nifty_1165,Target Reaches Another Data Breach Settlement,0.88038373,0.25,232,cbaf09e0be5b736d6cc72f9dd9e9d82f,False,5.0,False,not_reviewed,False
nifty_696,Research and Markets: Worldwide High Performance Computing Report: 2012 Total Market Model and 2013-17 Forecast,nifty_799,Research and Markets: High Performance Computing Market - Global Market Forecasts & Analysis (2013 - 2018),0.8798179,0.3125,195,7a13bd2a2ecab9e724bc4d52db08cfee,False,5.0,False,not_reviewed,False
nifty_469,Alteryx Puts a Face Behind Big Data and Strategic Analytics,nifty_501,Alteryx Humanizes Big Data to Drive Big Value with Strategic Analytics,0.87948495,0.6,62,44ff8172e30df61e9e6427143b4cde0e,False,1.0,True,not_returned,False
nifty_456,"Research and Markets: The LTE Market by Infrastructure, Devices and Operator Services 2012 - 2016",nifty_739,"Research and Markets: LTE Wireless Infrastructure: Market Shares, Strategies, and Forecasts, Worldwide, 2013 to 2019",0.8792696,0.1666666666666666,527,74bebb9ad9b16c1d1d84911d5b2dfb7a,False,1.0,True,not_returned,False
nifty_758,Research and Markets: 2013 Report on the Cloud Storage Market - with Worldwide Forecasts to 2018,nifty_905,"Research and Markets: Public/Private Cloud Storage (Solution & Software) Market Forecasts & Opportunities, 2019",0.87874985,0.1538461538461538,275,7d15f823835f413dfb22615cd0a70d66,False,1.0,True,not_returned,False
nifty_237,Research and Markets: Updated 2011 US Wireless Telecommunications Services Report on the $190 Billion Industry,nifty_473,Research and Markets: 2012 Report on the $160 Billion US Wired Telecommunications Services Market,0.8787338,0.2727272727272727,433,1bb2b36a8a3917c1d604faf0f32b3b7a,False,1.0,True,not_returned,False
nifty_680,"Research and Markets: LTE Profit Mantras, 2013 - 2016 Report Answers the Important Questions",nifty_905,Research and Markets: State of LTE Worldwide 1H 2014,0.8780185,0.4285714285714285,416,bbdd961ad394405fb2c695b3adaa8d41,False,1.0,True,not_returned,False
nifty_916,Research and Markets: Global Wireless M2M Market Report 2014-2019,nifty_992,"Research and Markets: End-to-End M2M Market Report, 2014-2019 Edition",0.87800145,0.5555555555555556,147,ea9870f45c07313c92c6d4749d805a99,False,1.0,True,not_returned,False
nifty_739,"Research and Markets: LTE Wireless Infrastructure: Market Shares, Strategies, and Forecasts, Worldwide, 2013 to 2019",nifty_905,Research and Markets: World LTE Market: Markets at December 2013 & forecasts to 2018,0.8779055,0.3636363636363636,309,576049de828acfe4c80490864d527668,False,1.0,True,not_returned,False
nifty_739,Global POS Software Market 2012-2016,nifty_775,Research and Markets: 2013 Report on the International POS Software Market - Includes Forecast to 2016,0.8778758,0.0909090909090909,68,5c5827e51e0662cff062ccb07290fe04,False,1.0,True,not_returned,False
nifty_360,Research and Markets: Global Revenues for Mobile Location Platforms Will Grow To 300 Million In 2016,nifty_774,Research and Markets: LBS Platforms and Technologies - 5th Edition: Global Mobile Location Platform Revenues Will Grow to 275 Million in 2018,0.87784857,0.1666666666666666,772,8ba5c281c55056b43c38c655376e1f0c,False,1.0,True,not_returned,False
nifty_283,Websense Positioned as a Leader in Magic Quadrant for Secure Web Gateway,nifty_886,Latest Gartner Magic Quadrant for Secure Web Gateways Recognizes Websense as a Leader for Fifth Time,0.877431,0.2222222222222222,1125,27e49b74b5c39394408162c326f6e467,False,1.0,True,not_returned,False
nifty_709,Research and Markets: 2013 Report on Wired Telecommunications Carriers in the US: Report says the industry struggles to remain relevant against competing technologies,nifty_748,"Research and Markets: Wired Telecommunications Carriers Industry in the United States - Industry Size & Growth, Trends and Competitive Analysis",0.87738836,0.1111111111111111,70,e18ed5ca786a8cad32a765a75a5b5fb5,False,1.0,True,not_returned,False
nifty_65,Research and Markets: The Global Telecommunications Services Report,nifty_138,Research and Markets: Introducing The World Telecom Services Markets 20th Edition Report - The Value of the Global Telecom Services Market Grew Just 0.6% In 2009,0.8771967,0.3846153846153846,133,b5a2f1d1f9bfedfe8b17da890c83b1a5,False,1.0,True,not_returned,False
nifty_739,"Research and Markets: LTE Wireless Infrastructure: Market Shares, Strategies, and Forecasts, Worldwide, 2013 to 2019",nifty_905,"Research and Markets: LTE Market (Components, Technologies and Applications) Report 2012-2020",0.87699103,0.25,309,6d74cf3105f920db118ea949ab00c174,False,1.0,True,not_returned,False
nifty_309,UPDATE 2-Lift 'cloud of default' from US economy -Geithner,nifty_309,"Lift ""cloud of default"" from economy: Geithner",0.87694937,0.25,0,a0b249793970976b0501b1388b71408e,False,1.0,True,not_returned,True
nifty_633,"Research and Markets: Global Cloud-based Enterprise Content Management Market 2012-2016: EMC Corp., OpenText Corp., Oracle Corp., and SpringCM Inc dominate the market.",nifty_886,"Research and Markets: Global Enterprise Content Management Market 2014-2018 with EMC, IBM, Hyland Software, Microsoft, OpenText & Oracle Dominating",0.87655437,0.4,473,499d30fe37ae96c7d235f63a4390cb33,False,1.0,True,not_returned,False
nifty_91,"Research and Markets: Turning TD-LTE, I Really Think So (TD-LTE Technology and Market Update)",nifty_99,"Research and Markets: Come Together, Right Now, Over LTE (LTE Technology and Market Update European Focus)",0.87644356,0.5,15,65e739e56826007c84b320bf00273a83,False,1.0,True,not_returned,False
nifty_152,"McAfee, Inc. Security Innovation Alliance Partner Program Continues to Expand",nifty_814,McAfee Security Innovation Alliance Adds Partners in Key Technology Areas,0.8752211,0.4444444444444444,1233,4aa270d595fa8e86d543757c3aab01c2,False,1.0,True,not_returned,False
nifty_525,Research and Markets: Global Telecoms - M2M a Key Global Trend,nifty_916,Research and Markets: Global Wireless M2M Market Report 2014-2019,0.8751764,0.4,730,fd536faf18cda83fafbba5795108e369,False,1.0,True,not_returned,False
nifty_450,HOW TO PLAY IT: Targeting the mobile market,nifty_450,Targeting the mobile market,0.87504125,1.0,0,cb6dd7705dd929c5ac742933d14d6b45,False,1.0,True,not_returned,True
nifty_877,Research and Markets: Global Software Defined Networking (SDN) Market Report 2014-2019,nifty_1018,Research and Markets: Asia-Pacific Software-Defined Networking Market Report 2015,0.87504005,0.5,265,9b1dd5b4b42d46bcd276871130f3ffa4,False,1.0,True,not_returned,False
nifty_549,"Research and Markets: M2M Technology Drivers, Market Dynamics, and Industry Verticals",nifty_916,"Research and Markets: M2M Market Opportunities and Solutions: Ecosystem Analysis, Leading Applications, and Security Challenges",0.87431616,0.2307692307692307,687,4f59a96c62d35ac7bcd6d4b3d7e72308,False,1.0,True,not_returned,False
nifty_456,"Research and Markets: The LTE Market by Infrastructure, Devices and Operator Services 2012 - 2016",nifty_595,"Research and Markets: The Future of LTE: Infrastructure, Applications, and Subscribers 2013 - 2018",0.87414795,0.2727272727272727,262,61dd0293a07017fb8ff76b1f17ebfeb5,False,1.0,True,not_returned,False
nifty_318,US lawmaker eyes McAfee briefing on cyber attacks,nifty_318,Congresswoman eyes McAfee briefing on cyber attacks,0.8740882,0.5,0,763cf736665ced3418f87bd3c381858b,False,1.0,True,not_returned,True
nifty_1159,Gemalto partners with NetApp to deliver integrated cloud storage and data security solution for Amazon Web Services customers,nifty_1159,BRIEF-Gemalto partners with Netapp to deliver cloud and data security solution,0.87403166,0.2,0,dcc0d3854fe9b1ebf23833c5da2f89d3,False,1.0,True,not_returned,True
nifty_139,Research and Markets: Getting More from your Data with Predictive Analytics,nifty_227,Research and Markets: Predictive Analytics: A Tool for Good Times and Bad?,0.87396824,0.5,165,05dbfedc62e9c99f2917408246dde5b7,False,1.0,True,not_returned,False
nifty_456,"Research and Markets: The LTE Market by Infrastructure, Devices and Operator Services 2012 - 2016",nifty_793,Research and Markets: Global LTE Wireless Infrastructure Market Report 2013 - 2019,0.8739126,0.25,632,d4f53e7b47a17e0726f23574996765a0,False,1.0,True,not_returned,False
nifty_165, Silver Tail Systems and Brian Krebs Team for an Online Fraud Prevention Webinar,nifty_300, Silver Tail Systems to Host Fraud Prevention Webinar With Gartner Analyst Avivah Litan,0.8734669,0.2352941176470588,251,fb6805044582a06d5780e29fea043fba,False,1.0,True,not_returned,False
nifty_691,Research and Markets: M2M Market in North America 2012-2016,nifty_916,Research and Markets: Global Wireless M2M Market Report 2014-2019,0.87232,0.3333333333333333,414,63aa43038a937283b819791ce25999dd,False,1.0,True,not_returned,False
nifty_649,Research and Markets: Global Analysis of the Smartphones Market 2013: Who's Winning the Necessary Regional Battles?,nifty_1068,Research and Markets: Global Smartphone Market Report 2015-2020,0.8717206,0.2727272727272727,778,c55f689ea8088edb523ebe505e954f73,False,1.0,True,not_returned,False
nifty_595,"Research and Markets: The Future of LTE: Infrastructure, Applications, and Subscribers 2013 - 2018",nifty_905,Research and Markets: State of LTE Worldwide 1H 2014,0.8716835,0.375,574,016bd25bf1427b85bc130686897e3106,False,1.0,True,not_returned,False
nifty_166,Research and Markets: 3Q.2010 North America Handset Market Share and Forecast: Mobile Handset Shipments in North America to rise to 182.6 million in 2011,nifty_376,Research and Markets: 4Q.2011 Global Handset Market Share and Forecast: Global Handset Sales to Rise to 1.918 Billion in 2013,0.8716324,0.2222222222222222,384,015d8b9c1f056748cba28f13e7777b99,False,1.0,True,not_returned,False
nifty_214,Research and Markets: 3Q.2010 North America Handset Market Share and Forecast: Mobile Handset Shipments in North America to rise to 182.6 million in 2011,nifty_376,Research and Markets: 4Q.2011 Global Handset Market Share and Forecast: Global Handset Sales to Rise to 1.918 Billion in 2013,0.8716322,0.2222222222222222,293,015d8b9c1f056748cba28f13e7777b99,False,1.0,True,not_returned,False
nifty_333,Norton Study Calculates Cost of Global Cybercrime: $114 Billion Annually,nifty_333,Global cybercrimes cost $114 billion annually: Symantec,0.87144876,0.0,0,f958472b95d10983bfd3e55f564901af,False,1.0,True,not_returned,True
nifty_189,"Identity Theft on the Rise During Holiday Season; Whether Shopping Online or at the Mall, Be Vigilant",nifty_769,"As Holiday Shopping Rises, So Does Threat Of Identity Theft",0.8713834,0.1666666666666666,1075,8e1c9ec418e9fa6037f505294e89bf83,False,1.0,True,not_returned,False
nifty_554,"Research and Markets: Current Status and Future Development of the Worldwide LTE Markets, 2012 and Beyond: As of June 2012 a Total of 80 Telecom Operators Officially Launched Their LTE Networks",nifty_905,"Research and Markets: LTE Market (Components, Technologies and Applications) Report 2012-2020",0.8712645,0.1333333333333333,659,51822826817080ce3d6865cb9c5d5b80,False,1.0,True,not_returned,False
nifty_362,Research and Markets: 2012 U.S. Wired Telecommunications Carriers Industry Report,nifty_608,Research and Markets: 2013 Worldwide Wireless Telecommunications Carriers Industry-Industry & Market Report,0.87107563,0.2727272727272727,467,1a322dc690c3bd67b81e48b1cd0bd7da,False,1.0,True,not_returned,False
nifty_1018,Nexenta Showcases Next Generation of Software-Defined Storage (SDS) Solutions for the Cloud of the Future,nifty_1150,Nexenta CEO to Present the Latest Trends and Use Cases for Open Source-Driven Software-Defined Storage at the Needham Next-Gen Storage/Networking Conference 2015,0.8706494,0.125,238,aed5bd44356fd5430f0aabd23e5eabf0,False,1.0,True,not_returned,False
nifty_820,"Research and Markets: Data Center Security Market: Global Advancements, Forecasts & Analysis 2013-2018 Report Out Now",nifty_1024,"Research and Markets: Global Data Center Logical Security (Threat and Application Security Solutions, Access Control and Compliance, Data Protection Solutions) Market 2014-2019",0.8705236,0.2692307692307692,378,b2e21b123c7713b8ef068034a7228801,False,1.0,True,not_returned,False
nifty_1068,Research and Markets: Global Smartphone Market Report 2015-2020,nifty_1118,Research and Markets: Worldwide Smartphone Market Forecast 2015-2019 - Smartphone Market Volume Expected to Grow 11.3% Year-on-Year in 2015,0.87030137,0.2,91,127282df232cda4c01030f3c475d84c2,False,1.0,True,not_returned,False
nifty_709,Research and Markets: Carrier WiFi and Small Cells in LTE & Beyond: Market Opportunities and Forecasts 2013 - 2018,nifty_715,Research and Markets: WiFi Enabled LTE Small Cell Gateway Forecasts: 2013-2020 - Volume to Reach 15 Million by 2020,0.8702385,0.2222222222222222,12,b648daaadc30775f1e293145b562f14d,False,1.0,True,not_returned,False
nifty_549,"Research and Markets: M2M Technology Drivers, Market Dynamics, and Industry Verticals",nifty_691,Research and Markets: M2M Market in North America 2012-2016,0.86977696,0.2727272727272727,273,a051de69b7b5ababf3c05a6708656f35,False,1.0,True,not_returned,False
nifty_793,Research and Markets: Global Application Server Market 2014-2018 Research Report,nifty_815,Research and Markets: Concise Analysis of the International Application Server Market - Forecasts to 2019,0.8696653,0.1818181818181818,42,80538ee8b5dfabb688ed250a3fa2fbd1,False,1.0,True,not_returned,False
nifty_237,Research and Markets: Updated 2011 US Wireless Telecommunications Services Report on the $190 Billion Industry,nifty_608,Research and Markets: 2013 Worldwide Wireless Telecommunications Carriers Industry-Industry & Market Report,0.8693876,0.2142857142857142,692,3a4241b68b7ad11318feb0edf6fac004,False,1.0,True,not_returned,False
nifty_207,UPDATE 2-Intel seen winning EU OK for McAfee deal-sources,nifty_207,Intel seen winning EU approval for McAfee deal: sources,0.8688702,0.5,0,30093543a4ad576e4f478e015470db9c,False,1.0,True,not_returned,True
nifty_444,Research and Markets: LTE Pricing - Market Insights Report is Part of the 2012 Edition of the World LTE Market - Watch Service Collection,nifty_905,Research and Markets: State of LTE Worldwide 1H 2014,0.8687865,0.2,861,7580b3e12bb05ae9ae95dbbb0f48414b,False,1.0,True,not_returned,False
nifty_966,Gartner Names Software AG a Leader in Integrated IT Portfolio Analysis Applications Magic Quadrant for 4th Year,nifty_999,Gartner Names UMT360 a Visionary in 2014 Magic Quadrant for Integrated IT Portfolio Analysis Applications Report,0.8687673,0.0714285714285714,70,34f3b5f247a72ba6b5211f5fc8670dec,False,1.0,True,not_returned,False
nifty_787,Research and Markets: 2013 Report on the International Predictive Analytics Market - Global Market Forecasts and Analysis to 2018,nifty_806,Research and Markets: Concise Analysis on the International Predictive Analytics Market,0.8686311,0.2727272727272727,35,40b213550d4c024696d79b35e06d31bb,False,1.0,True,not_returned,False
nifty_727,"Research and Markets: ""TD-LTE - Really Taking off in 2013?"" Presents the TD-LTE Ecosystem Status at Mid-2013",nifty_758,"Research and Markets: LTE Worldwide Outlook: TD-LTE to Remain Specific to a Few Niche Markets, and will Account for 13% of LTE Connections By 2018",0.8685755,0.3636363636363636,55,808fea17c813804bfcbdd5d66ffbd94a,False,1.0,True,not_returned,False
nifty_244,Research and Markets: Global - The M-Commerce Revolution: Acquire an Essential Insight into the Growing Mobile Commerce Sector and Information on the Key Trends and Sectors,nifty_578,Research and Markets: Global Mobile and M-Commerce Report 2012,0.8685372,0.3076923076923077,617,fbe882f587383ae8101bbd24cd806f95,False,1.0,True,not_returned,False
nifty_150,Smartphone Platform Profile: Google Android and Other New Research Reports on Telecommunications Published by MarketPublishers.com,nifty_154,Research and Markets: Smartphone Platform Profile: Google Android,0.8678246,0.5,7,492f80013cd0b0e204c2e4fdaf413b63,False,1.0,True,not_returned,False
nifty_31,FBI director warns of growing cyber threat,nifty_283,FBI director says to boost focus on cyber threats,0.8676976,0.4,461,f06e4b2692cb241b2a90530842146f7b,False,1.0,True,not_returned,False
nifty_273,iovation Positioned as a Visionary in 2011 Magic Quadrant for Web Fraud Detection Report,nifty_478, Gartner Names iovation Visionary in Magic Quadrant for Web Fraud Detection,0.86727005,0.0,378,4b00c78d38428b0597f5dfe1ebcd7ce7,False,1.0,True,not_returned,False
nifty_923,"Research and Markets: Global Custom Application Development Services Market 2014-2018 - Key Vendors are Accenture, IBM, Infosys & TCS",nifty_926,"Research and Markets: Global Hosted Application Management Services Market 2014-2018: Leading Vendors are Accenture, Cognizant, HP, IBM & TCS",0.86705285,0.45,6,8b3cf439d6bfdb17cf9e3b14b28ece3a,False,1.0,True,not_returned,False
nifty_486,Websense Positioned as a Leader in the Magic Quadrant for Secure Web Gateway,nifty_886,Latest Gartner Magic Quadrant for Secure Web Gateways Recognizes Websense as a Leader for Fifth Time,0.8667744,0.2,753,fe3bd75595c396b3ecce4c78b7975420,False,1.0,True,not_returned,False
nifty_412,Research and Markets: Mobile Commerce Market and Forecast 2012 - 2017,nifty_578,Research and Markets: Global Mobile and M-Commerce Report 2012,0.86674744,0.4444444444444444,308,274e889d322c62e3c66667bdf3848a34,False,1.0,True,not_returned,False
nifty_476,"Research and Markets: Cable Modem Market Shares, Strategy, and Forecasts, Worldwide, 2012 to 2018",nifty_554,Research and Markets: Cable Modem Subscribers - Global Strategic Business Report,0.86671704,0.1666666666666666,141,3d6cf1ebd91646d654bc16ed1eac4a2b,False,1.0,True,not_returned,False
nifty_774,Research and Markets: Voice Over LTE (VoLTE) in Asia Pacific: Market Forecast 2013 - 2018 Research Report,nifty_783,Research and Markets: Voice over LTE (VoLTE) in CALA: Market Forecast 2013 - 2018,0.86667746,0.5384615384615384,18,dd5b3c25b975b42ec9e13cd523b7ccc8,False,1.0,True,not_returned,False
nifty_758,"Research and Markets: LTE Worldwide Outlook: TD-LTE to Remain Specific to a Few Niche Markets, and will Account for 13% of LTE Connections By 2018",nifty_812,"Research and Markets: Worldwide LTE Market Analysis 2013-2019: LTE-FDD, TD-LTE & LTE Advanced",0.8663851,0.2666666666666666,107,0666aadec488e1270669853af34620ee,False,1.0,True,not_returned,False
nifty_578,Research and Markets: Global Fiber Channel over Ethernet Market 2011-2015: The Operational Challenges Due To Early Adoption Could Pose a Challenge,nifty_864,Research and Markets: Global Fiber Channel over Ethernet Market 2014-2018: Cloud Computing and Cloud-Based Applications Are Being Adopted Increasingly by Companies across the World to Meet Their Computing Demands,0.8662819,0.3571428571428571,538,7e5387a4160b9ae2c2d3dc74c7886b0e,False,1.0,True,not_returned,False
nifty_273,Panda Security Launches Panda Cloud Partner Center,nifty_355,Panda Security Launches Latest Version of Panda Cloud Partner Center with More Tools to Simplify Channel Management,0.8662279,0.5714285714285714,151,6b1ff6a4b0f1fd13971e6deffb6a0ac6,False,1.0,True,not_returned,False
nifty_793,Research and Markets: Global LTE Wireless Infrastructure Market Report 2013 - 2019,nifty_905,"Research and Markets: LTE Market (Components, Technologies and Applications) Report 2012-2020",0.865758,0.4545454545454545,204,023867e8e367626aec5b70c0a4640ac5,False,1.0,True,not_returned,False
nifty_417,QlikTech Positioned in the Leaders Quadrant for 2012 Business Intelligence Platform Magic Quadrant,nifty_814,Qlik Positioned in the Leaders Quadrant of Gartnerâs Business Intelligence and Analytics Platforms Magic Quadrant for Fourth Consecutive Year,0.86521137,0.1111111111111111,747,4babe4ce870b1d61db6f5ffa7e2a4166,False,1.0,True,not_returned,False
nifty_500,Research and Markets: Global Cloud Equipment Market 2011-2015,nifty_1076,"Research and Markets: Cloud Equipment - Global Strategic Business Report 2015: Networking Infrastructure, Servers, and Storage, and by Type of Cloud Deployment",0.86515033,0.2941176470588235,1076,12e9cfd1c53fdd3b060e9dca87d74e51,False,1.0,True,not_returned,False
nifty_661,REUTERS SUMMIT: Power group more worried about physical than cyber threats,nifty_661,Power group more worried about physical than cyber threats,0.8646606,0.4,0,1070838f172e5cf4756fbdf8010a860e,False,1.0,True,not_returned,False
nifty_496,Research and Markets: Global POS Software Market 2011-2015,nifty_775,Research and Markets: 2013 Report on the International POS Software Market - Includes Forecast to 2016,0.86451447,0.3,522,52820870937ab7be14950f4281c8d2a5,False,1.0,True,not_returned,False
nifty_32,Research and Markets: Market Opportunity: Service Delivery Platforms (SDP),nifty_1127,"Research and Markets: Service Delivery Platform (SDP) Market 2015-2020: Software, and Services - Global Strategic Business Report",0.86415416,0.2941176470588235,2025,a819a1d8bf1201155f120ef9d95da3b9,False,1.0,True,not_returned,False
nifty_645,"Global Enterprise Social Software (ESS) Market: Global Advancements, Demand Analysis & Worldwide Market Forecasts (2013 - 2018)",nifty_926,"Research and Markets: Global Enterprise Social Software (ESS) Market 2014-2018: Leading Vendors are Communispace, IBM, Jive Software & Microsoft",0.86412764,0.3333333333333333,519,8a40067eb9874b998c5f7c458b2b69ea,False,1.0,True,not_returned,False
nifty_192,CCID Consulting: China`s Cloud Computing Industry Looks to Soar,nifty_588,"CCID Consulting: Standards, Guidepost for Healthy and Sustainable Development of China`s Cloud Computing Industry",0.8640551,0.5714285714285714,735,064e1c0d51d913accfd2ec35a3f7f13d,False,1.0,True,not_returned,False
nifty_916,Research and Markets: Global Wireless M2M Market Report 2014-2019,nifty_1136,Research and Markets: Global M2M Competitive Landscape of Telecom Operators and Vendors in 2015,0.8636836,0.2727272727272727,407,ad68284537e785f354c4ec35c6122c66,False,1.0,True,not_returned,False
nifty_696,Research and Markets: Worldwide High Performance Computing Report: 2012 Total Market Model and 2013-17 Forecast,nifty_837,"Research and Markets: Global High Performance Computing Market 2013-2018: Server, Storage, Networking, Software, Professional Services, Deployment Models, Price Bands",0.8631963,0.2,264,18e237cf6e03f0f9e9dc4f5549474b8b,False,1.0,True,not_returned,False
nifty_65,Research and Markets: Smartphone Application Market Trends and Figures 2010-2013,nifty_234,Research and Markets: Smartphone App Market Monitor: A Comprehensive Source of Information on the Smartphone App Market,0.8622253,0.25,309,9852bfe87009498f0a6941b0d4d09437,False,1.0,True,not_returned,False
nifty_814,360 mln newly stolen credentials on black market -cybersecurity firm,nifty_814,360 million newly stolen credentials on black market: cybersecurity firm,0.8621703,0.2,0,2e1136e5789bf65f4667b288d47b5d0c,False,1.0,True,not_returned,True
nifty_420,Parallels SMB Cloud Insights Helps Service Providers Target the Rapidly-Growing Cloud Services Market for Small and Medium Business,nifty_608,"Parallels Publishes New Industry Reports to SMB Cloud Insights Series, Confirming SMBs Are Looking to Service Providers to Provide a Wide Range of Bundled Cloud Services",0.8621076,0.2142857142857142,356,da60f33729b2a03c4a13d58e675bcf3e,False,1.0,True,not_returned,False
nifty_1146,Former NSA head's cyber-security startup raises $32.5 mln,nifty_1146,Former NSA head's cyber-security startup raises $32.5 million,0.8619042,1.0,0,ae58c298dfc657838f43f27c6a800fdf,False,1.0,True,not_returned,True
nifty_381,Patersons and NetSuite Partner to Bring Cloud-Based Payroll Management Solution to Global Businesses,nifty_473, Patersons Presents New White Paper: The Business Case for Adopting Cloud-Based Global Payroll,0.86174655,0.1428571428571428,169,72e2852e8b4b78806be8a914664f3768,False,1.0,True,not_returned,False
nifty_138,Research and Markets: Mobile Services - the Second Edition Global Outlook,nifty_545,Research and Markets: Global Mobile - Fundamental Changes to the Industry. Updated Report,0.8616497,0.1666666666666666,748,c6ed49366812b0c0033e0ad35fd808e7,False,1.0,True,not_returned,False
nifty_355,Research and Markets: LTE Solutions and Market Opportunities - Bundle Report - Comprehensive Analysis,nifty_905,"Research and Markets: LTE Market (Components, Technologies and Applications) Report 2012-2020",0.86154675,0.2307692307692307,1025,ffbf0e99cb76b15c22a9e65f6e9b0b19,False,1.0,True,not_returned,False
nifty_469,Innovative Technology Leaders Show Support For NetSuite SuiteCommerce,nifty_553,Leading Technology Partners In Asia Embrace NetSuite SuiteCommerce,0.8615284,0.2857142857142857,154,2170544a414e9dc3f206e4e623d42c4a,False,1.0,True,not_returned,False
nifty_905,"Research and Markets: LTE Market (Components, Technologies and Applications) Report 2012-2020",nifty_905,Research and Markets: World LTE Market: Markets at December 2013 & forecasts to 2018,0.8614452,0.3333333333333333,0,4f58ce103e35371b4f79a1764926f09e,False,1.0,True,not_returned,False
nifty_553,Top Creative Digital Agencies Embrace NetSuite SuiteCommerce In Asia,nifty_553,Leading Technology Partners In Asia Embrace NetSuite SuiteCommerce,0.8613514,0.5,0,3a97afd5adf6c510cb7ecb3d7497c2e1,False,1.0,True,not_returned,True
nifty_799,"Research and Markets: Virtual Desktop Infrastructure (VDI) Market in Korea 2014-2018 with Citrix Systems Inc., Microsoft Corp., and Vmware Inc. Dominating",nifty_960,"Research and Markets: Asia Pacific VDI Market 2014-2018 with Citrix Systems, Dell, Microsoft, Ret Hat, VMware Dominating",0.86103743,0.32,289,c025a930ecfa6ad3434eb01bc5d9eec0,False,1.0,True,not_returned,False
nifty_595,"Research and Markets: The Future of LTE: Infrastructure, Applications, and Subscribers 2013 - 2018",nifty_793,Research and Markets: Global LTE Wireless Infrastructure Market Report 2013 - 2019,0.86098534,0.3636363636363636,370,e6384c2b8b6a5a6fa8e263d7d9278e13,False,1.0,True,not_returned,False
nifty_864,Research and Markets: Global Business Process Management (BPM) Market 2014-2018: The need for Continuous Improvement of Business Processes is one of the Major Market Drivers,nifty_868,"Research and Markets: Global Business Process Management (BPM), Cloud, Mobile, and Patterns 2014-2020 - Key Report on the $10 Billion Market",0.86084384,0.3888888888888889,7,3edf78a9c1fb63ea48722f34b7bc5f2b,False,1.0,True,not_returned,False
